state,county,station,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,plant_acres,harvest_acres,yield_acres,bales
AL,Coffee,USC00012675,2010,727,729,1257,1963,2510,2822,2873,2852,2668,1969,1454,583,15200,15100,572.185430464,18000
AL,Coffee,USC00012675,2011,692,1171,1673,2031,2218,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19000,18000,642.666666667,24100
AL,Colbert,USW00013896,1972,650,617,1069,1654,1998,2333,2509,2522,2414,1570,752,673,23750,23400,670.769230769,32700
AL,Colbert,USW00013896,1973,365,541,1431,1412,1861,2491,2662,2513,2438,1900,1406,677,25000,24400,419.016393443,21300
AL,Colbert,USW00013896,1974,939,679,1437,1552,2089,2186,2581,2498,1954,1510,1012,655,31300,31100,463.022508039,30000
AL,Colbert,USW00013896,1975,717,802,954,1492,2132,2459,2553,2549,2010,1658,1078,574,25000,24600,370.731707317,19000
AL,Colbert,USW00013896,1976,278,1048,1360,1582,1746,2278,2504,2469,2130,1304,579,388,28700,28500,424.421052632,25200
AL,Colbert,USW00013896,1977,-251,588,1372,1836,2269,2585,2833,2729,2436,1607,1288,618,27000,26900,467.50929368,26200
AL,Colbert,USW00013896,1978,-46,96,917,1728,2046,2592,2775,2624,2564,1605,1488,729,25400,23800,425.546218487,21100
AL,Colbert,USW00013896,1979,57,478,1211,1688,1963,2362,2592,2494,2146,1614,960,609,24700,24000,486,24300
AL,Colbert,USW00013896,1980,572,339,854,1468,2046,2591,2998,2910,2490,1449,1017,546,26000,25900,441.081081081,23800
AL,Colbert,USW00013896,1981,258,725,1015,1882,1887,2605,2721,2569,2142,1616,1211,527,30500,30500,697.180327869,44300
AL,Colbert,USW00013896,1982,382,614,1309,1391,2200,2389,2703,2582,2145,1612,1062,896,27800,27700,885.487364621,51100
AL,Colbert,USW00013896,1983,336,728,1117,1374,1989,2408,2769,2873,2309,1744,1092,271,20200,19900,463.115577889,19200
AL,Colbert,USW00013896,1984,260,845,1048,1532,1966,2572,2610,2586,2223,2071,982,1134,30600,30500,648.393442623,41200
AL,Colbert,USW00013896,1985,27,471,1381,1727,2111,2548,2657,2553,2150,1822,1460,275,29100,29100,804.948453608,48800
AL,Colbert,USW00013896,1986,464,882,1224,1671,2162,2575,2855,2586,2449,1685,1184,585,31600,31500,490.666666667,32200
AL,Colbert,USW00013896,1987,410,781,1228,1534,2338,2584,2704,2826,2281,1334,1187,850,30000,29800,600.483221477,37280
AL,Colbert,USW00013896,1988,254,551,1117,1612,2024,2529,2696,2752,2344,1351,1186,661,35500,35500,447.549295775,33100
AL,Colbert,USW00013896,1989,796,601,1230,1540,1934,2368,2596,2595,2172,1604,1103,80,30100,29900,502.474916388,31300
AL,Colbert,USW00013896,1990,845,1116,1256,1513,1922,2535,2661,2729,2468,1608,1249,753,34600,34500,434.086956522,31200
AL,Colbert,USW00013896,1991,582,839,1230,1790,2275,2556,2801,2686,2365,1717,910,831,33200,32700,532.844036697,36300
AL,Colbert,USW00013896,1992,568,914,1123,1621,1988,2344,2679,2417,2247,1639,1008,648,33800,33400,629.461077844,43800
AL,Colbert,USW00013896,1993,726,576,999,1438,2060,2555,2913,2723,2209,1586,1018,641,34200,33700,395.537091988,27770
AL,Colbert,USW00013896,1994,266,787,1177,1823,1952,2585,2572,2546,2168,1748,1341,914,33060,32940,699.744990893,48020
AL,Colbert,USW00013896,1995,601,686,1372,1750,2138,2401,2683,2793,2232,1655,800,520,34820,31800,214.943396226,14240
AL,Colbert,USW00013896,1996,474,668,864,1470,2271,2513,2602,2553,2171,1650,935,819,23950,23250,821.058064516,39770
AL,Colbert,USW00013896,1997,528,931,1395,1385,1879,2323,2715,2534,2330,1610,864,550,30970,26700,528,29370
AL,Colbert,USW00013896,1998,777,882,1137,1561,2321,2697,2713,2601,2511,1826,1209,790,23300,23300,611.845493562,29700
AL,Colbert,USW00013896,1999,794,939,941,1881,2067,2484,2759,2747,2321,1680,1273,721,29800,29700,426.666666667,26400
AL,Colbert,USW00013896,2000,553,996,1344,1478,2308,2499,2694,2721,2307,1850,1010,126,29700,29600,591.891891892,36500
AL,Colbert,USW00013896,2001,299,839,897,1804,2074,2377,2628,2536,2135,1474,1274,832,30000,29900,722.408026756,45000
AL,Colbert,USW00013896,2002,679,566,1090,1809,1964,2518,2690,2651,2473,1772,900,581,29500,29400,586.12244898,35900
AL,Colbert,USW00013896,2003,203,590,1190,1712,2084,2277,2520,2598,2160,1646,1310,517,29400,29400,832.653061224,51000
AL,Colbert,USW00013896,2004,512,581,1330,1586,2325,2433,2550,2384,2269,1921,1321,604,29500,29500,772.881355932,47500
AL,Colbert,USW00013896,2005,828,904,1081,1616,1998,2460,2699,2780,2418,1648,1165,436,28900,28900,622.837370242,37500
AL,Colbert,USW00013896,2006,909,593,1238,1979,2130,2522,2791,2817,2179,1517,1075,780,27600,27600,441.739130435,25400
AL,Colbert,USW00013896,2007,630,521,1547,1515,2244,2631,2638,2973,2426,1860,1105,940,15700,15700,473.885350318,15500
AL,Colbert,USW00013896,2008,400,780,1159,1554,2029,2590,2730,2598,2286,1604,872,653,9000,9000,634.666666667,11900
AL,Colbert,USW00013896,2009,486,784,1258,1610,2132,2596,2482,2521,2317,1543,1177,552,2700,2700,497.777777778,2800
AL,Colbert,USW00013896,2010,231,319,1011,1791,2247,2715,2832,2873,2435,1713,1135,378,5000,4990,942.685370741,9800
AL,Colbert,USW00013896,2011,298,832,1225,1849,2024,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8500,8500,768,13600
AL,Conecuh,USC00012758,1972,1136,1056,1467,1873,2148,2511,2628,2775,2636,1913,1185,1126,4450,4380,352.876712329,3220
AL,Conecuh,USC00012758,1973,806,822,1656,1694,2105,2572,2767,2679,2572,2077,1567,830,3230,3180,316.981132075,2100
AL,Conecuh,USC00012758,1974,1502,1046,1660,1779,2344,2475,2748,2660,2342,1662,1258,967,3900,3600,380,2850
AL,Conecuh,USC00012758,1975,1069,1276,1357,1696,2325,2542,2629,2680,2283,1909,1346,863,1140,1100,288,660
AL,Conecuh,USC00012758,1976,652,1309,1629,1863,1986,2461,2747,2654,2400,1515,874,659,1420,1290,329.302325581,885
AL,Conecuh,USC00012758,1977,237,837,1561,1920,2298,2706,2754,2645,2599,1727,1443,856,1260,1060,280.754716981,620
AL,Conecuh,USC00012758,1980,1039,774,1371,1648,2183,2592,2770,2736,2624,1705,1237,867,565,530,199.245283019,220
AL,Conecuh,USC00012758,1981,596,995,1294,2022,2011,2701,2823,2657,2332,1814,1346,798,870,820,474.146341463,810
AL,Conecuh,USC00012758,1982,839,1126,1599,1794,2261,2566,2640,2639,2344,1944,1415,1327,530,430,480,430
AL,Conecuh,USC00012758,1983,713,980,1157,1580,2145,2417,2700,2696,2259,1909,1269,798,210,210,228.571428571,100
AL,Conecuh,USC00012758,1984,679,1089,1410,1783,2180,2553,2585,2516,2372,2233,1218,1449,180,180,1066.66666667,400
AL,Conecuh,USC00012758,1985,484,986,1682,1903,2267,2597,2621,2631,2390,2123,1737,759,700,700,480,700
AL,Conecuh,USC00012758,1986,796,1233,1402,1744,2251,2626,2771,2650,2477,1920,1670,988,420,420,240,210
AL,Conecuh,USC00012758,1987,771,1089,1461,1681,2346,2557,2706,2748,2415,1549,1394,1229,520,510,489.411764706,520
AL,Conecuh,USC00012758,1988,694,944,1396,1868,2111,2568,2665,2711,2475,1670,1555,1028,620,450,522.666666667,490
AL,Conecuh,USC00012758,1989,1251,1119,1578,1699,2181,2535,2624,2634,2394,1779,1366,545,460,280,754.285714286,440
AL,Conecuh,USC00012758,1990,1164,1438,1627,1741,2197,2598,2682,2780,2554,1924,1522,1253,1260,1260,375.238095238,985
AL,Conecuh,USC00012758,1991,960,1220,1557,2029,2410,2546,2699,2638,2452,1986,1164,1165,2500,2490,456.86746988,2370
AL,Conecuh,USC00012758,1992,838,1266,1463,1731,2105,2485,2703,2530,2400,1821,1315,1119,2450,2420,571.239669421,2880
AL,Conecuh,USC00012758,1993,1153,1003,1247,1611,2128,2626,2788,2739,2521,1929,1262,948,2510,2400,580,2900
AL,Conecuh,USC00012758,1994,698,1272,1507,1889,2129,2603,2542,2539,2349,1911,1626,1164,2780,2760,742.608695652,4270
AL,Conecuh,USC00012758,1996,840,1070,1214,1660,2354,2523,2704,2598,2347,1828,1339,1114,2770,2770,571.841155235,3300
AL,Conecuh,USC00012758,1997,984,1186,1851,1607,2094,2392,2697,2628,2505,1890,1171,889,3180,3180,483.018867925,3200
AL,Conecuh,USC00012758,1998,1033,1107,1288,1749,2407,2792,2783,2749,2579,2078,1663,1337,3900,3900,307.692307692,2500
AL,Conecuh,USC00012758,1999,1179,1293,1343,2099,2179,2551,2717,2846,2383,1905,1476,964,4900,4800,560,5600
AL,Conecuh,USC00012758,2000,1072,1298,1696,1716,2478,2670,2848,2798,2428,1950,1311,633,5600,5400,355.555555556,4000
AL,Conecuh,USC00012758,2001,700,1377,1239,1925,2270,2527,2688,2607,2320,1725,1706,1214,5500,5500,637.090909091,7300
AL,Conecuh,USC00012758,2002,961,921,1463,2111,2331,2627,2695,2680,2581,2152,1187,893,5400,2500,595.2,3100
AL,Conecuh,USC00012758,2003,640,1096,1614,1821,2350,2556,2603,2659,2389,1916,1603,833,5200,5200,738.461538462,8000
AL,Conecuh,USC00012758,2004,885,873,1687,1722,2313,2574,2683,2545,2427,2153,1584,854,5900,4500,579.2,5430
AL,Conecuh,USC00012758,2005,1131,1229,1404,1720,2189,2559,2734,2691,2578,1848,1497,814,5600,5600,630,7350
AL,Conecuh,USC00012758,2006,1250,985,1544,2113,2280,2684,2828,2828,2355,1820,1283,1122,5200,4700,755.744680851,7400
AL,Conecuh,USC00012758,2007,969,886,1682,1675,2261,2665,2694,2943,2522,1991,1350,1239,4800,4200,651.428571429,5700
AL,Conecuh,USC00012758,2008,767,1122,1436,1819,2276,2698,2688,2600,2432,1777,1231,1163,4400,4200,845.714285714,7400
AL,Conecuh,USC00012758,2009,922,1049,1589,1723,2294,2717,2637,2576,2481,1909,1275,840,3500,3300,581.818181818,4000
AL,Conecuh,USC00012758,2010,624,576,1170,1864,2418,2758,2821,2828,2626,1917,1457,591,4700,4700,837.446808511,8200
AL,Conecuh,USC00012758,2011,663,1125,1623,1995,2167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6300,5900,576,7080
AL,Coosa,USC00017020,1972,821,697,1177,1655,1913,2249,2468,2511,2347,1673,1013,938,85,75,160,25
AL,Coosa,USC00017020,1973,573,615,1503,1483,1871,2359,2503,2491,2365,1872,1370,713,89,89,323.595505618,60
AL,Covington,USC00010252,1988,675,869,1237,1733,2038,2441,2545,2613,2410,1589,1447,887,4450,4100,661.463414634,5650
AL,Covington,USC00010252,1989,1172,1137,1546,1652,2022,2471,2589,2565,2329,1711,1319,533,3900,3750,614.4,4800
AL,Covington,USC00010252,1990,1055,1339,1561,1628,2110,2512,2610,2717,2432,1837,1394,1161,5550,5550,540.540540541,6250
AL,Covington,USC00010252,1991,908,1137,1508,1969,2309,2454,2650,2572,2331,1837,984,1048,6150,6150,1014.63414634,13000
AL,Covington,USC00010252,1992,752,1241,1278,1629,2023,2390,2675,2467,2359,1726,1235,1042,6800,6550,791.450381679,10800
AL,Covington,USC00010252,1993,1080,898,1145,1462,2003,2515,2684,2630,2391,1767,1246,797,7580,7570,651.202113606,10270
AL,Covington,USC00010252,1994,700,1165,1390,1764,2080,2498,2462,2497,2250,1839,1481,1110,9780,9230,631.332611051,12140
AL,Covington,USC00010252,1995,882,1049,1527,1743,2232,2575,2667,2678,2400,1916,1202,925,13360,13360,507.305389222,14120
AL,Covington,USC00010252,1996,857,1173,1178,1638,2317,2416,2594,2532,2237,1791,1277,1091,13640,13540,672.141802068,18960
AL,Covington,USC00010252,1997,937,1179,1771,1546,2042,2392,2689,2590,2443,1857,1115,894,15310,15300,687.68627451,21920
AL,Covington,USC00010252,1998,961,1079,1312,1721,2300,2758,2763,2699,2507,1984,1604,1282,14100,14000,519.771428571,15160
AL,Covington,USC00010252,1999,1144,1184,1270,1976,2071,2476,2636,2761,2292,1841,1379,892,15100,15100,673.907284768,21200
AL,Covington,USC00010252,2000,982,1219,1627,1592,2264,2538,2751,2685,2401,1787,1232,652,16500,16000,486,16200
AL,Covington,USC00010252,2001,583,1307,1209,1828,2111,2451,2621,2543,2234,1631,1625,1189,16000,16000,780,26000
AL,Covington,USC00010252,2002,931,845,1360,1966,2213,2544,2641,2562,2517,2037,1220,837,16500,16000,465,15500
AL,Covington,USC00010252,2003,655,1035,1591,1724,2246,2507,2551,2563,2296,1754,1421,747,16900,16900,781.065088757,27500
AL,Covington,USC00010252,2004,748,889,1518,1541,2250,2500,2663,2544,2368,2087,1492,867,17600,17600,536.454545455,19670
AL,Covington,USC00010252,2005,1170,1280,1361,1559,2082,2575,2755,2717,2545,1894,1331,786,16500,16500,864,29700
AL,Covington,USC00010252,2006,1243,956,1454,1967,2213,2601,2768,2802,2343,1726,1172,1114,18700,18200,683.076923077,25900
AL,Covington,USC00010252,2007,1017,876,1604,1543,2136,2599,2691,2921,2473,2008,1333,1211,14600,14000,558.857142857,16300
AL,Covington,USC00010252,2008,789,1058,1290,1785,2146,2619,2685,2652,2391,1749,1176,1206,12100,11900,798.655462185,19800
AL,Covington,USC00010252,2009,954,831,1554,1664,2235,2678,2634,2576,2429,1969,1183,891,12900,12600,689.523809524,18100
AL,Covington,USC00010252,2010,617,564,1107,1724,2309,2717,2795,2754,2462,1729,1300,519,13600,13500,800,22500
AL,Covington,USC00010252,2011,571,1029,1517,1883,2034,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16900,16400,702.43902439,24000
AL,Crenshaw,USC00013816,1972,974,820,1313,1767,2003,2353,2503,2601,2539,1776,1077,984,460,420,285.714285714,250
AL,Crenshaw,USC00013816,1973,665,684,1525,1548,1984,2418,2598,2505,2389,1948,1461,731,210,210,457.142857143,200
AL,Crenshaw,USC00013816,1974,1353,871,1465,1677,2197,2312,2547,2518,2202,1571,1198,797,1050,1030,582.524271845,1250
AL,Crenshaw,USC00013816,1976,413,1162,1415,1722,1812,2295,2543,2498,2243,1447,812,531,400,400,222,185
AL,Crenshaw,USC00013816,1977,70,755,1425,1789,2204,2618,2662,2535,2399,1561,1280,669,800,590,353.898305085,435
AL,Crenshaw,USC00013816,1978,172,385,1071,1759,2093,2481,2672,2545,2469,1703,1558,751,415,415,566.746987952,490
AL,Crenshaw,USC00013816,1979,266,609,1271,1755,2047,2355,2556,2522,2249,1679,1183,691,435,435,573.793103448,520
AL,Crenshaw,USC00013816,1980,824,556,1129,1544,2073,2464,2673,2632,2552,1525,1047,683,1980,1960,220.408163265,900
AL,Crenshaw,USC00013816,1981,361,787,1139,1860,1849,2575,2574,2451,2190,1584,1253,579,3010,2900,370.75862069,2240
AL,Crenshaw,USC00013816,1982,561,912,1421,1561,2160,2441,2559,2510,2143,1747,1201,1080,1730,1730,524.393063584,1890
AL,Crenshaw,USC00013816,1983,442,775,988,1368,1995,2276,2637,2607,2139,1708,1177,483,1250,1250,387.84,1010
AL,Crenshaw,USC00013816,1984,463,892,1185,1575,2073,2441,2502,2416,2213,2046,1042,1237,960,960,750,1500
AL,Crenshaw,USC00013816,1985,229,741,1423,1755,2086,2476,2480,2484,2205,1931,1496,486,1800,1700,677.647058824,2400
AL,Crenshaw,USC00013816,1986,524,1026,1146,1636,2135,2560,2678,2528,2402,1764,1430,691,1860,1800,466.666666667,1750
AL,Crenshaw,USC00013816,1987,524,811,1260,1561,2202,2418,2574,2636,2317,1472,1339,1020,1830,1810,514.475138122,1940
AL,Crenshaw,USC00013816,1988,436,734,1183,1674,2021,2434,2447,2576,2267,1521,1334,850,2000,1960,504.489795918,2060
AL,Crenshaw,USC00013816,1989,1070,859,1368,1528,2033,2398,2489,2506,2188,1685,1310,457,1550,1470,466.93877551,1430
AL,Crenshaw,USC00013816,1990,1032,1218,1516,1577,2044,2489,2520,2631,2401,1804,1408,1062,1430,1430,664.615384615,1980
AL,Crenshaw,USC00013816,1991,739,988,1384,1783,2182,2318,2529,2488,2250,1798,991,991,1820,1760,624.545454545,2290
AL,Crenshaw,USC00013816,1992,630,1060,1275,1558,1930,2281,2554,2352,2220,1644,1087,843,1850,1580,729.113924051,2400
AL,Crenshaw,USC00013816,1993,967,781,1166,1397,1970,2473,2663,2531,2314,1739,1078,743,1820,1800,384,1440
AL,Crenshaw,USC00013816,1994,460,1046,1321,1744,1995,2373,2374,2384,2161,1686,1427,957,1790,1550,761.806451613,2460
AL,Crenshaw,USC00013816,1996,620,836,963,1467,2134,2402,2581,2438,2141,1657,1117,929,2420,2420,551.404958678,2780
AL,Cullman,USC00012096,1972,703,605,1067,1515,1868,2214,2381,2459,2289,1474,885,753,20200,19300,303.419689119,12200
AL,Cullman,USC00012096,1973,409,527,1356,1350,1740,2345,2481,2373,2351,1756,1267,626,16100,15600,286.153846154,9300
AL,Cullman,USC00012096,1974,970,687,1399,1430,2010,2113,2466,2401,1958,1402,1005,590,14800,13400,325.970149254,9100
AL,Cullman,USC00012096,1975,720,829,911,1370,2076,2288,2424,2482,1942,1594,1122,583,6550,6310,314.167987322,4130
AL,Cullman,USC00012096,1976,212,1000,1240,1436,1653,2187,2445,2341,1990,1206,597,354,6500,6250,301.056,3920
AL,Cullman,USC00012096,1977,-256,456,1178,1619,2052,2431,2640,2556,2223,1369,1121,504,5050,4680,211.282051282,2060
AL,Cullman,USC00012096,1978,-82,133,829,1507,1891,2392,2548,2542,2297,1431,1325,583,2290,2280,452.631578947,2150
AL,Cullman,USC00012096,1979,76,401,1101,1500,1912,2244,2447,2470,2075,1494,987,571,1780,1770,347.118644068,1280
AL,Cullman,USC00012096,1980,531,308,859,1385,1912,2344,2712,2676,2392,1389,987,502,2540,2500,278.4,1450
AL,Cullman,USC00012096,1981,185,601,860,1741,1730,2518,2630,2470,1996,1454,1090,386,2400,2350,410.553191489,2010
AL,Cullman,USC00012096,1982,287,674,1226,1266,2051,2262,2525,2450,2066,1586,1097,930,1290,1280,566.25,1510
AL,Cullman,USC00012096,1983,361,620,956,1189,1820,2212,2558,2613,2084,1606,1013,287,920,915,233.442622951,445
AL,Cullman,USC00012096,1984,202,728,936,1349,1828,2359,2451,2394,2040,1878,873,1044,1410,1390,517.985611511,1500
AL,Cullman,USC00012096,1985,15,481,1172,1560,1969,2300,2450,2442,2075,1743,1436,261,1310,1310,549.618320611,1500
AL,Cullman,USC00012096,1986,365,859,1083,1481,1990,2480,2679,2419,2293,1596,1240,562,1250,1250,583.68,1520
AL,Cullman,USC00012096,1987,333,711,1108,1295,2191,2323,2551,2610,2148,1211,1183,768,2000,1980,552.727272727,2280
AL,Cullman,USC00012096,1988,233,535,1068,1468,1805,2347,2499,2601,2176,1271,1139,591,2200,2200,462.545454545,2120
AL,Cullman,USC00012096,1989,746,669,1242,1373,1838,2258,2458,2463,2093,1494,1042,58,1750,1750,397.714285714,1450
AL,Cullman,USC00012096,1990,794,1106,1231,1452,1846,2384,2500,2569,2294,1568,1218,774,1810,1800,410.666666667,1540
AL,Cullman,USC00012096,1991,524,815,1177,1638,2131,2336,2582,2516,2223,1628,880,811,1660,1640,608.780487805,2080
AL,Cullman,USC00012096,1992,463,867,1040,1451,1803,2185,2497,2283,2093,1467,945,590,1700,1690,460.118343195,1620
AL,Cullman,USC00012096,1993,694,569,872,1303,1879,2364,2732,2571,2092,1489,907,517,1380,1350,337.777777778,950
AL,Cullman,USC00012096,1994,194,786,1101,1662,1771,2410,2424,2396,2058,1588,1263,848,1040,1040,646.153846154,1400
AL,Cullman,USC00012096,1996,371,634,776,1372,2082,2323,2476,2404,2015,1548,939,806,1140,1140,631.578947368,1500
AL,Cullman,USC00012096,1998,727,788,994,1482,2161,2534,2639,2521,2438,1823,1194,801,1200,1200,716,1790
AL,Cullman,USC00012096,1999,738,839,891,1763,1932,2338,2603,2635,2216,1588,1229,643,1900,1900,682.105263158,2700
AL,Cullman,USC00012096,2000,480,882,1284,1354,2129,2380,2626,2606,2163,1686,1010,120,2500,2500,556.8,2900
AL,Cullman,USC00012096,2001,330,894,842,1621,1952,2298,2544,2479,2051,1422,1382,849,2500,2400,920,4600
AL,Cullman,USC00012096,2002,622,597,1082,1656,1883,2372,2564,2533,2381,1775,799,582,2300,2250,789.333333333,3700
AL,Cullman,USC00012096,2004,369,547,1311,1398,2147,2337,2464,2312,2162,1822,1251,523,1700,1500,1024,3200
AL,Cullman,USC00012096,2011,251,832,1186,1747,1830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,600,600,840,1050
AL,Dale,USW00003850,1972,1304,1036,1494,1925,2178,2525,2644,2731,2676,1994,1296,1295,25,25,480,25
AL,Dale,USW00003850,1973,942,907,1675,1723,2160,2603,2745,2646,2594,2070,1625,1040,24,24,200,10
AL,Dale,USW00003850,1981,649,1071,1314,2065,2136,2783,2841,2630,2378,1875,1489,893,290,230,313.043478261,150
AL,Dale,USW00003850,1982,896,1281,1630,1831,2339,2630,2675,2674,2403,2004,1601,1407,470,460,365.217391304,350
AL,Dale,USW00003850,1983,758,1046,1286,1652,2242,2491,2770,2765,2344,1990,1418,858,670,670,315.223880597,440
AL,Dale,USW00003850,1984,754,1100,1449,1815,2206,2640,2607,2647,2405,2257,1297,1520,720,720,666.666666667,1000
AL,Dale,USW00003850,1985,650,1095,1681,1931,2287,2669,2604,2676,2432,2191,1844,826,700,700,617.142857143,900
AL,Dale,USW00003850,1986,928,1287,1495,1808,2345,2752,2875,2686,2537,2014,1805,1101,570,570,345.263157895,410
AL,Dale,USW00003850,1987,872,1059,1491,1719,2403,2616,2737,2837,2459,1615,1496,1335,1340,1340,286.567164179,800
AL,Dale,USW00003850,1988,753,976,1441,1917,2156,2633,2671,2733,2469,1747,1611,1119,2470,2470,207.935222672,1070
AL,Dale,USW00003850,1989,1356,1231,1659,1821,2236,2618,2649,2697,2431,1916,1484,692,1490,1490,383.355704698,1190
AL,Dale,USW00003850,1990,1239,1512,1712,1851,2305,2706,2710,2827,2591,2003,1598,1348,1860,1730,418.959537572,1510
AL,Dale,USW00003850,1991,1034,1293,1617,2076,2450,2601,2725,2666,2454,1994,1277,1260,1210,1200,600,1500
AL,Dale,USW00003850,1992,904,1306,1495,1782,2141,2558,2750,2572,2470,1857,1414,1124,2000,1980,630.303030303,2600
AL,Dale,USW00003850,1993,1228,1047,1328,1650,2220,2724,2879,2747,2509,1960,1358,981,3730,3700,490.378378378,3780
AL,Dale,USW00003850,1994,767,1316,1575,2008,2234,2651,2567,2597,2406,1966,1686,1219,5080,4910,660.855397149,6760
AL,Dale,USW00003850,1995,959,1125,1680,1884,2425,2577,2775,2790,2495,2011,1278,1002,10300,10300,521.941747573,11200
AL,Dale,USW00003850,1996,897,1129,1261,1734,2400,2601,2753,2630,2428,1893,1470,1234,10800,10700,412.261682243,9190
AL,Dale,USW00003850,1997,1090,1291,1891,1723,2098,2434,2717,2649,2541,1959,1292,1002,10360,10320,409.76744186,8810
AL,Dale,USW00003850,1998,1102,1179,1475,1882,2425,2847,2879,2768,2600,2121,1744,1381,8900,7500,242.56,3790
AL,Dale,USW00003850,1999,1188,1327,1430,2114,2224,2585,2721,2853,2426,1941,1563,1101,8300,8300,451.084337349,7800
AL,Dale,USW00003850,2000,1061,1325,1711,1784,2500,2669,2877,2792,2406,1955,1345,729,10400,3400,381.176470588,2700
AL,Dale,USW00003850,2001,761,1405,1375,1948,2286,2587,2721,2649,2336,1809,1742,1342,11300,11200,600,14000
AL,Dale,USW00003850,2002,1048,1030,1532,2130,2337,2655,2763,2675,2553,2167,1270,983,9000,8700,314.482758621,5700
AL,Dale,USW00003850,2003,757,1172,1735,1876,2400,2596,2660,2676,2437,1959,1689,942,11300,11200,664.285714286,15500
